,fold_0,fold_1,fold_2,fold_3,fold_4
MEASURE_ET_C300FB_0,0.0013218537845283618,0.0010550346689913563,0.0023834274941089673,0.000634841198306325,0.0013984395663810345
MEASURE_ET_C300FM1,0.007587845835331992,0.0007811618815467857,0.00651869635204792,0.0016784931749109259,0.00774735127646327
MEASURE_ET_C300FM1_0,0.006400597274181574,0.004631850222001874,0.0001594199924485632,0.001335849545307397,0.0005207965032569876
MEASURE_ET_C300M1B,0.0,0.00027477374770022115,6.88907919468521e-06,0.001124779484113111,0.00035620580312872217
MEASURE_ET_C300M1B_0,0.00055259321737934,9.845375568958699e-06,7.625177987626075e-05,0.0005960714269125665,0.005001555882242842
MEASURE_ET_C300_0,0.0018251024280669837,0.0026552979509547174,0.0003869929240251509,0.0035043030947903924,0.002188603924346165
MEASURE_ET_C300pf,0.001435969354194346,0.00744080039655577,0.00014563560112015707,0.008154375274930034,0.005325717171109251
MEASURE_ET_C300pf_0,0.0,0.014314360333715413,0.0026577948085426376,0.0003253544781233826,0.0002697192083136281
MEASURE_ET_C385pf,0.002619178554068695,0.002826827462143502,0.0031452719230525635,0.0017760116277868961,0.00422892667129764
MEASURE_ET_C385pf_0,0.000123838369178424,0.0001709463931406945,0.0001368216731305009,7.414902884999285e-05,0.0003143922298531815
MEASURE_ET_C500pf,5.324883107835807e-05,3.794829970595446e-05,8.969908129177099e-05,6.54604266216579e-05,8.080725398545214e-05
MEASURE_ET_C500pf_0,7.284131532067154e-05,0.0,0.0009027160041982817,0.0,0.0009188466103445333
MEASURE_ET_C_AN_2,0.00015217111735219355,0.00017799088003717795,0.0001033141631297879,6.69586169502246e-05,0.0001631294963638279
MEASURE_ET_C_AN_2_OW_CR,0.0018058034084440433,0.006722276634610021,0.012948173112136523,0.006221351825234579,0.002216158892061726
MEASURE_ET_C_CAT_2,0.0003058092290556072,0.002854441486255731,0.00392357342867264,0.005561336427857244,0.00013376619601425055
MEASURE_ET_C_CAT_2_OW_ST,0.0005497331355672639,0.00011102736399548937,0.00019306404338451457,0.0002079144684680484,0.00046466836435144285
MEASURE_ET_Cap1pf,0.007095096648682759,0.0018084449972892926,0.00012799980554265884,0.005782161558928279,0.0010809972176561596
MEASURE_ET_Cap1pf_0,0.0036863670000000085,0.0011998867717441057,0.001503438087838904,0.0010443863371754796,0.0
MEASURE_ET_Cap20,0.00015068010958530818,0.00026928887011797725,1.4017223124149795e-05,0.0013321356976945084,1.821517252961079e-05
MEASURE_ET_Cap2pf,0.002410436838759425,0.0002136509410631478,0.00030315937093866656,0.00010263467498164299,8.670064646976506e-05
MEASURE_ET_Cap2pf_0,0.000736721632435329,0.0005038285351595702,0.004329981645502964,0.0038943568976335277,0.01011308283902189
MEASURE_ET_Cap3pf,0.0006841547307642119,7.301486452947503e-05,0.0011340609207364447,0.0,0.0020521030661660496
MEASURE_ET_Cap3pf_0,0.0015125416799777439,0.006118785528396978,0.0037290800940967136,0.0066023347989942445,0.0011710378350264145
MEASURE_ET_CapFICBRGM,0.0,0.0010430560022628528,0.0,0.0,0.00010032334303231677
MEASURE_ET_CapFICBRGM_0,0.0,0.0,0.0004912970065402178,0.0,0.00036793515870900005
MEASURE_ET_CapFICM1,0.0,0.0,0.0007681008181305137,6.541814650416727e-05,0.0
MEASURE_ET_CapFICM1_0,2.402555447268791e-05,0.0009403561904106268,0.0020104551529556967,1.1565671294166876e-05,0.001923472933504936
MEASURE_ET_CapM1BRGM,0.0,3.707913061341298e-05,0.0,0.0001665736206103114,0.0
MEASURE_ET_CapM1BRGM_0,0.00010290264950104755,2.152230800808993e-05,0.0,0.0,0.0007580869311455684
MEASURE_ET_CapPARCAP,0.0069219560038619185,0.0006345760472531288,0.003097663691597073,6.48085760196695e-05,9.305131483563151e-05
MEASURE_ET_CapPARCAP_0,0.026303233353687776,0.010252396807737891,0.02767323415992331,0.014152026090417246,0.015110186026512344
MEASURE_ET_CapUSV,0.0001659261264141075,0.000786438227556602,0.0013048439586929787,0.0002134089116718925,1.0496678503507047e-05
MEASURE_ET_CapUSV_0,5.731786857164563e-06,0.0016159769117373934,7.866913328947766e-06,0.001392363909634809,0.0045709383906619066
MEASURE_ET_Cap_C300,0.0005465668036823425,0.00815525214717812,6.900040807680621e-06,0.0038218287972632474,0.004029555275703836
MEASURE_ET_Cap_C300FB,0.0021920343306548445,0.0,6.165476897425096e-05,0.0,0.005813373191166545
MEASURE_ET_Cap_C300FM1,0.0,6.0121412327930896e-05,0.002568111572332832,9.714631061204694e-05,0.0017968240885128616
MEASURE_ET_Cap_C300M1B,0.0,0.00011122391375647403,0.0002684827154040015,2.826764055489417e-05,5.524921352857782e-05
MEASURE_ET_Cap_USV,8.676252331857762e-06,7.109375549479218e-05,4.9128310737846656e-05,0.0,0.00011729929495880613
MEASURE_ET_DC_Big_Ft,0.00014801252028764396,0.0009370403887992466,0.00015231081514656587,2.4033485056751314e-05,3.936790072200027e-05
MEASURE_ET_DC_Big_Gm_0,7.205140584331408e-05,1.1632060916935324e-05,0.0,0.0002337118538669764,0.0
MEASURE_ET_DC_Big_Gm_m0p2,0.0,0.0,0.0,0.00018587044263288595,1.9552046859519196e-05
MEASURE_ET_DC_Big_Gm_max,0.0,3.935088124693953e-05,8.143515225971262e-05,0.0023682659598017407,0.0
MEASURE_ET_DC_Big_Id_gm_max,0.0,0.0,0.0,2.0887422611276396e-05,1.2141715214300181e-05
MEASURE_ET_DC_Big_Ids_m0p2,0.00013754610524595065,0.001006661634637837,4.210642277267085e-05,5.691220360192907e-05,0.0001495991721437871
MEASURE_ET_DC_Big_Idss,1.196740425048384e-05,0.0,0.0,0.0,0.0
MEASURE_ET_DC_Big_Imax,0.0,3.216884945933031e-05,0.0,3.45748542811963e-05,0.0006706096570980743
MEASURE_ET_DC_Big_K,5.970659815443008e-05,0.0002447296097625965,0.0001017350128507883,6.539147424980337e-05,7.203289042204013e-05
MEASURE_ET_DC_Big_MAG_10GHz,0.001972092816457458,0.0,5.125457870199966e-05,0.0014939543844046704,0.0006764434902169302
MEASURE_ET_DC_Big_MAG_18GHz,7.894981230473504e-05,3.086103580986229e-05,1.8853523548034245e-05,0.00012171347188585577,0.001611708452099495
MEASURE_ET_DC_Big_S11ang_10GHz,0.0005651454032025036,0.000840834683142669,0.00037460468839328054,0.00031193101407010255,1.8982081309888193e-05
MEASURE_ET_DC_Big_S11dB_10GHz,0.0016228790686377648,0.0010178210714838075,0.0006433130759384315,0.002095970144565754,0.0015571651432120957
MEASURE_ET_DC_Big_S12ang_10GHz,0.00269943884369594,0.0015694403409663349,0.0006937560981679519,0.005636851135225426,0.0018415426445984877
MEASURE_ET_DC_Big_S12dB_10GHz,0.042668593235671175,0.05606040678383053,0.11605485655215865,0.04446030641892878,0.11156952792734616
MEASURE_ET_DC_Big_S21ang_10GHz,0.001241696175281428,0.0027586787502723903,0.0035652403004941134,0.002446887807564432,0.00785836516022014
MEASURE_ET_DC_Big_S21dB_10GHz,0.00011510327819590346,0.0,0.0005048603030334661,0.0010032920735565528,8.74714977347311e-05
MEASURE_ET_DC_Big_S22ang_10GHz,0.000549741152464603,9.036657320157141e-05,0.0,0.0070922764893034135,5.698905278544703e-06
MEASURE_ET_DC_Big_S22dB_10GHz,0.0006633230587532286,0.0008749860507612845,0.004951898862152756,0.0022376995785036284,0.0001840240762324815
MEASURE_ET_DC_Big_Vdg_max,6.0171473824185397e-05,6.138517076085155e-05,0.0007936121686636687,0.00010503566678802487,4.842423725709643e-05
MEASURE_ET_DC_Big_Vdg_max_0p1mA,6.510147707569828e-05,0.00014148619566648399,0.00012087800670648376,0.00011970856798988031,1.4837389820751896e-05
MEASURE_ET_DC_Big_Vds_max,0.00015338385519993468,0.0001456220357197564,0.00021923465446147745,5.9847563236158374e-05,7.521515300004672e-05
MEASURE_ET_DC_Big_Vds_max_0p1mA,4.834282012910814e-05,0.0011564983742375255,0.00012652066909484033,0.0005241428122600377,0.0018045760779359665
MEASURE_ET_DC_Big_Vg_gm_max,0.00041363148354875136,0.0,0.0,4.922271115329666e-05,0.0
MEASURE_ET_DC_Big_Vg_max_Vd,0.0019562975494597837,0.003671787590821421,0.0003710042119744957,0.0037381665390613674,0.0002521605967410852
MEASURE_ET_DC_Big_Vg_max_Vd_0p1mA,0.0026915403696022066,0.0027941182818751508,0.0016219016466801795,0.002703405124634766,0.0022331760334015566
MEASURE_ET_DC_Big_Vg_optt1,0.005912499305338931,2.9515240603016956e-05,0.0015512116715417044,0.0031208956237529346,0.0037152833048060907
MEASURE_ET_DC_Big_Vg_optt2,0.019358662336427378,0.03141672514405632,0.04223628784793847,0.023126955780386357,0.027639837169663648
MEASURE_ET_DC_Big_Vg_optt3,0.00012323948358332912,0.00017329546011425097,1.8142400588889002e-05,0.0,0.00029075039660635555
MEASURE_ET_DC_Big_Vp_01,0.0010143200575709645,0.0,0.00340692961161466,9.693905301261565e-06,2.4225211861763297e-05
MEASURE_ET_DC_Big_Vp_1,9.396551102624904e-06,0.002042987588602783,0.0,0.0,0.0
MEASURE_ET_DC_Diode_D_leak_65V,0.000823493118622437,0.0,0.00024230679399977196,0.0,0.0
MEASURE_ET_DC_Diode_Rs,0.007918147323377658,0.0008654469494173415,7.002578883022389e-05,0.00020173379111387255,0.0005558556278020217
MEASURE_ET_DC_Diode_Rs_9p5,0.015553171904865309,0.006009897924455887,0.006456791086299992,0.009604961537268362,0.00021214983634804826
MEASURE_ET_DC_Diode_S11_dB_forw,0.0011115201290980078,0.007754303159494177,0.00801311911620075,0.0023982488709050342,0.0022688601192387844
MEASURE_ET_DC_Diode_S11_dB_forw_9p5,0.0001619299706637626,3.582172185496274e-05,0.015025198932044452,0.0026167257532264893,0.009684141537912314
MEASURE_ET_DC_Diode_S11_dB_rev,0.0016199871268195935,4.3229575701777193e-05,0.0051691315580991255,0.0028265521571463155,0.004095674711388547
MEASURE_ET_DC_Diode_S11_dB_rev_9p5,0.00015749176010797458,0.0007588110508794182,0.00023961094341376474,3.641151450970489e-05,3.67051835121437e-05
MEASURE_ET_DC_Diode_S21_dB_forw,0.00011388585045851389,4.978665107714844e-05,0.0014148797178755335,8.597170943453135e-05,0.0011715627907031233
MEASURE_ET_DC_Diode_S21_dB_forw_9p5,0.0007095028666996483,0.0022849370852206278,0.0032890379256644937,0.0013238069320659872,0.0035557056429008378
MEASURE_ET_DC_Diode_S21_dB_rev,0.001850016951550532,0.006359156586326562,0.010598565839598237,0.0,0.007569705416742379
MEASURE_ET_DC_Diode_S21_dB_rev_9p5,0.003719349143337581,0.0010494076399466142,0.00011208888280667667,1.5151317613168216e-05,9.50685375565973e-05
MEASURE_ET_DC_Diode_Vbpin,0.0006268943276677601,0.00038427243197425336,0.003987826007024386,0.0005233046625816179,0.0044731845597190565
MEASURE_ET_DC_PIV_Drain_Lag_0,3.5897201067540234e-05,0.010608636523790353,0.0005530033444444192,0.0020007602326994178,0.0009585824092642698
MEASURE_ET_DC_PIV_Drain_Lag_1,0.0,0.0001321790986263697,2.495456725825684e-05,4.9818419640658976e-05,0.0
MEASURE_ET_DC_PIV_Drain_Lag_Idss,0.0040337681235251745,0.0,0.00267707270524922,0.0,0.0031421008627787756
MEASURE_ET_DC_PIV_Drain_Lag_Imax,0.0002072093076862519,0.0001400653108351947,6.365637132777005e-05,4.485968844192817e-05,1.3060832197910659e-05
MEASURE_ET_DC_PIV_Gate_Lag_0,0.0006913000982191209,0.0021234405655316353,0.0002808780878680317,1.4971889827477916e-05,4.0195928188934164e-05
MEASURE_ET_DC_PIV_Gate_Lag_1,0.0036610653189766747,0.0018182002109643496,0.0023475159101942486,0.002529115415944424,0.0014605207758129526
MEASURE_ET_DC_PIV_Gate_Lag_Idss,6.06635275932677e-05,3.586119208637165e-05,0.00015216099167164937,0.0,0.00010974207925647216
MEASURE_ET_DC_PIV_Gate_Lag_Imax,0.0,0.0,6.0917752792710485e-05,1.4216964529291955e-05,0.0
MEASURE_ET_DC_PIV_Ids0_QP1,0.0003070250001778997,0.0032296502024855363,0.007320416242796047,0.004809539284815866,0.0050917140424862894
MEASURE_ET_DC_PIV_Ids0_QP2,0.00020896493895838014,0.00032662359382672977,0.00013664012000753805,0.00022393932904339996,0.0005462489076390131
MEASURE_ET_DC_PIV_Ids0_QP3,0.00099333076835607,3.142849225059233e-05,0.0007087802895410687,0.0019443489162009127,0.00024251802122381722
MEASURE_ET_DC_PIV_Ids1_QP1,0.00013653321994958346,0.00010389369922998022,0.0010065332566275844,9.563080587782646e-05,1.565763935933881e-05
MEASURE_ET_DC_PIV_Ids1_QP2,4.354645946342091e-05,5.9944627312776656e-05,0.001723726772802747,2.8913473726959027e-05,0.00016421238761983188
MEASURE_ET_DC_PIV_Ids1_QP3,0.00051807662535881,7.732805204086508e-05,0.0009292765287498886,0.0005209441559225098,0.00021195004568831964
MEASURE_ET_DC_PIV_Idss_QP1,0.0,0.0,0.0,0.0,0.0
MEASURE_ET_DC_PIV_Idss_QP2,0.0,5.624224835173969e-05,0.001482521775966501,0.00022451779691925217,0.0010951523444578158
MEASURE_ET_DC_PIV_Idss_QP3,9.633719458330495e-05,0.0002093285943273485,0.0,0.0,0.0
MEASURE_ET_DC_PIV_Imax_QP1,0.00012433092996416147,0.003103450101699054,0.0,0.0004811652744899935,6.719736487233632e-05
MEASURE_ET_DC_PIV_Imax_QP2,0.0,0.00015339470833761122,5.586042904766226e-05,0.0,0.0001325720005776921
MEASURE_ET_DC_PIV_Imax_QP3,9.940293930925748e-06,0.0,1.1067243007713208e-05,4.401518239966129e-05,0.00013662702133707995
MEASURE_ET_DC_RD_Ft,0.0032634915716676367,0.00047468091403144813,0.00379263197190778,0.000341675651295962,0.0036627044577039773
MEASURE_ET_DC_RD_Id_Vbon_max,9.447496700520169e-05,0.0005962021400396448,0.0004835040350794721,3.7205322490959095e-05,0.00044689136310981185
MEASURE_ET_DC_RD_Id_Vbon_min,6.42221484304275e-05,0.0001416870308480601,9.685225248461973e-05,0.00013219526748418965,3.218545429490324e-05
MEASURE_ET_DC_RD_K,0.01689015322882527,0.02035424488573733,0.016105836193137768,0.012228138313710482,0.009551580296319546
MEASURE_ET_DC_RD_MSG_18GHz,0.00042809917795915,0.00023528746472139647,0.00026154919807140777,0.0007035429489461265,2.4867304671806526e-05
MEASURE_ET_DC_RD_MSG_35GHz,0.001836892918123999,3.641705471649263e-05,0.0042934910328587044,0.00978369142011573,0.00025654652812195965
MEASURE_ET_DC_RD_S11ang_18GHz,0.0005149850396380845,0.00323661733262662,0.007350175708114919,0.0002541949356847547,0.0013377348947914895
MEASURE_ET_DC_RD_S11dB_18GHz,2.8302667283395566e-05,0.0005361470660185902,0.0009030373177046182,0.0,0.0
MEASURE_ET_DC_RD_S12ang_18GHz,5.104364870464325e-05,0.0,0.0009947274733526316,0.00011813853499657742,0.003643950313711153
MEASURE_ET_DC_RD_S12dB_18GHz,3.713815616248897e-05,0.0002483546742932292,0.0003793558082725747,3.758525823636458e-05,0.002138043580798756
MEASURE_ET_DC_RD_S21ang_18GHz,0.0001430931273500055,0.0022759929013910483,4.4094388618024434e-05,0.0026057363982594953,3.9714780407028605e-05
MEASURE_ET_DC_RD_S21dB_18GHz,0.0,0.0018257819446299616,0.0016969745890698573,8.190656665960861e-05,0.00017007390012311265
MEASURE_ET_DC_RD_S22ang_18GHz,0.00185051548711811,0.0021055965629685034,0.00235889683459055,0.0022386674645557395,0.00014458049558683757
MEASURE_ET_DC_RD_S22dB_18GHz,0.00030007839291450113,0.0029363892145524086,0.0012715830073561567,0.00015917069260335646,0.0027041402498714454
MEASURE_ET_DC_RD_Vboff,0.0006078622352791576,0.00015719686668949813,0.0001463467310568996,5.5213352024051607e-05,0.0
MEASURE_ET_DC_RD_Vboff_ON,0.0017488717889184498,0.0037209355182329716,0.0,0.0010401918629718344,0.0002619810207004575
MEASURE_ET_DC_RD_Vbon_max,1.4141009027334934e-05,0.00018065401479898607,0.0,0.0034655754828170154,0.0005892170809012199
MEASURE_ET_DC_RD_Vbon_min,4.910793620674362e-05,0.0,0.00017454765753478597,0.00017752166617605498,1.7520855232714076e-05
MEASURE_ET_DC_RD_Vg_Vbon_max,2.9056417930654796e-05,3.145173838324883e-05,0.0001038888925213868,8.56681593541592e-05,0.0
MEASURE_ET_DC_RD_Vg_Vbon_min,0.004337270540013007,0.002594741410813374,8.246074891606826e-05,0.009578152172289288,0.0027879539273198135
MEASURE_ET_DC_RF2_Ft,0.0024106236100694916,0.0017883108916030292,0.0001134214786212503,0.0023378117532637283,0.00025357860771970547
MEASURE_ET_DC_RF2_K,0.000132564009365088,4.900227714828606e-05,5.376877100142198e-05,0.0006289436641201255,4.94241116618048e-05
MEASURE_ET_DC_RF2_MAG_26GHz,0.04836414687993043,0.05540653363732948,0.024597929547977248,0.041488681055648624,0.014887818653470814
MEASURE_ET_DC_RF2_MAG_35GHz,0.00016988329779686886,0.0002912815752319137,0.0038184672374879714,2.8394498574975965e-05,0.0003574142376025468
MEASURE_ET_DC_RF2_S11ang_26GHz,0.005036142088620742,0.0073389451299439605,0.005480211390013067,0.0074518295596028745,0.002128193703357759
MEASURE_ET_DC_RF2_S11dB_26GHz,0.002307273711521857,0.0009110071690221678,0.0009711568908912031,0.02741136239659124,0.005312272138428523
MEASURE_ET_DC_RF2_S12ang_26GHz,0.00035444722108572327,9.87392097608941e-05,7.245420610368083e-05,0.00019875144604495056,0.0012219976927126072
MEASURE_ET_DC_RF2_S12dB_26GHz,0.003958691025232141,0.0024623141634070107,0.005185796413278322,0.003358240333579115,0.006595346632703748
MEASURE_ET_DC_RF2_S21ang_26GHz,0.008464289883341462,0.01692707579998223,0.024220548114607318,0.014211827394259004,0.026927356494579467
MEASURE_ET_DC_RF2_S21dB_26GHz,0.00010004663911503026,0.0,9.824213096937541e-06,7.241580379968078e-05,2.147048416665994e-05
MEASURE_ET_DC_RF2_S22ang_26GHz,0.0,0.005188833194534763,0.0025853622131947205,2.2981173381289176e-05,0.0014042813356524174
MEASURE_ET_DC_RF2_S22dB_26GHz,0.03008705414074345,0.029294420203881604,0.03396888529196294,0.022367313609702254,0.06002990403864556
MEASURE_ET_DC_RF_CF_S11_Mag_L1002,0.004699445497190825,0.0,2.0440420879262805e-05,0.000773589583341495,0.0010646379227109196
MEASURE_ET_DC_RF_CF_S11_Mag_L1018,0.0,0.0005156617767990596,0.0007790273929984165,0.0013885171543342554,0.0033992626668638993
MEASURE_ET_DC_RF_CF_S11_Mag_L2180,0.007744670888038067,0.00044402597533814485,0.00010140886803489298,0.0001837949113373063,0.0009678158072561518
MEASURE_ET_DC_RF_CF_S11_Ph_L1002,0.007131952168143937,0.0022768611681633186,0.0034340864184362473,0.010798163034881002,0.0033221210027033227
MEASURE_ET_DC_RF_CF_S11_Ph_L1018,0.0034626339471315955,0.0042211795597318,0.00261975519461864,0.007640518356937921,0.0013992947193687542
MEASURE_ET_DC_RF_CF_S11_Ph_L2180,0.002754174888776187,0.004072529541160504,0.0034076719997327438,0.007556497822383287,0.0035227702060600043
MEASURE_ET_DC_RF_CF_S12_Mag_L1002,0.034576846385284084,0.03559676544036872,0.017857704635370265,0.04461387028039336,0.014144111530838072
MEASURE_ET_DC_RF_CF_S12_Mag_L1018,0.005036850795546647,8.098989542472373e-05,5.6228809362738144e-05,0.004792490896801652,0.0001414542322872403
MEASURE_ET_DC_RF_CF_S12_Mag_L2180,4.779246510419408e-05,6.385207770728845e-05,5.19798394216117e-05,6.013428885776297e-05,0.0003066646622950466
MEASURE_ET_DC_RF_CF_S12_Ph_L1002,0.0,0.0025238122517232185,0.0,0.0,0.002971452714424052
MEASURE_ET_DC_RF_CF_S12_Ph_L1018,0.0010739736770394072,0.0020940285069039684,0.0029926118573875625,0.0007404705666839513,0.003093017989933596
MEASURE_ET_DC_RF_CF_S12_Ph_L2180,0.0024115741676246703,3.913847104336373e-05,0.0006730305623660863,0.0008845916026172853,0.0
MEASURE_ET_DC_RF_CF_S21_Mag_L1002,9.354237983260349e-05,8.70335350708845e-05,0.00019280243856833234,9.455724877019971e-05,1.595072074802619e-05
MEASURE_ET_DC_RF_CF_S21_Mag_L1018,4.432312454671297e-05,0.007486011344721407,0.003431361371301217,0.00029414835193156775,0.006309078733651754
MEASURE_ET_DC_RF_CF_S21_Mag_L2180,0.0,0.0005595392541129216,0.00011045928806324545,0.0,0.002523583150893278
MEASURE_ET_DC_RF_CF_S21_Ph_L1002,2.1058969949435095e-05,0.0005191325340335954,4.220237618235034e-05,0.0024392264562048474,0.00012560979384530825
MEASURE_ET_DC_RF_CF_S21_Ph_L1018,0.0,6.035280373745602e-05,2.6387337461356026e-05,1.5855454842741213e-05,3.536571615316015e-05
MEASURE_ET_DC_RF_CF_S21_Ph_L2180,0.0035491581043524912,0.0044442678643453574,0.0015404324223217628,0.0,0.0002152744496912689
MEASURE_ET_DC_RF_CF_S22_Mag_L1002,0.00012105286055887956,3.733459815047588e-05,6.38244430894223e-05,2.9694759140332275e-05,0.0
MEASURE_ET_DC_RF_CF_S22_Mag_L1018,0.000258913016933382,0.00016248239190467235,0.00013798473692567653,5.4718745567226596e-05,6.146190688986763e-05
MEASURE_ET_DC_RF_CF_S22_Mag_L2180,0.006950191248593392,0.0016148651761276646,0.0013869141326248403,0.0013170959845793793,0.013768708101561411
MEASURE_ET_DC_RF_CF_S22_Ph_L1002,0.003698837095687054,0.002270383965621695,6.150630020784761e-05,0.00278557117069053,7.520133640210038e-05
MEASURE_ET_DC_RF_CF_S22_Ph_L1018,0.00523870145126838,0.0009064699542434371,0.0021972776410221283,0.0028623414030435803,0.0016825851337187426
MEASURE_ET_DC_RF_CF_S22_Ph_L2180,0.0017550374248587147,0.0007068164533717784,0.005129320538692864,0.0005964219589369096,0.006913322170646891
MEASURE_ET_DC_RF_Freq_cut_L1002,0.005768431451906786,9.981742216417326e-05,0.0001409892936531438,1.3390692457955966e-05,0.00010482325598168368
