raw_csv_parameter_name,shap_importance,gain_importance,permutation_importance,shap_rank,gain_rank,permutation_rank,shap_percentile,gain_percentile,permutation_percentile,percentile_spread,method_agreement
TOPSIN_ET_DC_RF_Vbgd_0p1,0.0001996185743148,0.5807352166157216,7.558113880702377e-05,787,612,621,44.8421052631579,57.12280701754386,56.49122807017544,12.280701754385966,high_agreement
SIN_Thickness2_RefractiveIndex,0.0001985691489572,0.1727309876587242,6.319630539772247e-06,788,801,900,44.771929824561404,43.85964912280702,36.91228070175438,7.859649122807021,high_agreement
MEASURE_ET_DC_RF_Id_gm_max_W,0.0001979369918646,0.9145666733384132,9.322121662355686e-06,789,581,869,44.70175438596491,59.298245614035096,39.08771929824562,20.21052631578948,moderate_agreement
MEASURE_ET_DC_SEC_Vbin_gs,0.0001975093697445,0.4897240102291107,0.0001277193734094,790,630,564,44.631578947368425,55.85964912280702,60.49122807017544,15.859649122807014,moderate_agreement
MEASURE_ET_RF_Modeling_L_Gd,0.00019573034999,0.4107802540529519,8.386121393356427e-05,791,647,604,44.56140350877193,54.666666666666664,57.68421052631578,13.122807017543849,high_agreement
MEASURE_ET_DC_RF_Vg_max_Vd_0p1mA,0.0001946565599136,0.8653476978652179,0.0002504726107342,792,585,480,44.49122807017544,59.01754385964912,66.3859649122807,21.89473684210526,moderate_agreement
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd3,0.0001943983757755,0.2353515434078872,5.27413655456721e-05,793,739,667,44.42105263157895,48.21052631578947,53.263157894736835,8.842105263157883,high_agreement
SIN_GATE_ET_OHMIC_conc,0.0001942823576695,0.1829626478720456,-2.2197423391770443e-05,794,789,1338,44.35087719298245,44.70175438596491,6.175438596491222,38.526315789473685,low_agreement
MEASURE_ET_DC_SEC_S_Ids_max_norm_FPSD3p2,0.000192268246809,0.2782270954921841,0.0001056682288105,795,707,579,44.280701754385966,50.4561403508772,59.43859649122807,15.157894736842103,moderate_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_SD3p5,0.0001919587114594,0.1311445308383554,1.1118200873319608e-05,796,850,854,44.21052631578948,40.421052631578945,40.140350877192986,4.070175438596493,high_agreement
TOPSIN_ET_DC_SMALL_Ids_m0p2,0.0001919143932865,0.1154718601610511,1.2950177445722466e-05,797,878,839,44.14035087719298,38.45614035087719,41.19298245614035,5.684210526315788,high_agreement
CHRE_CD_2_Channel_recess_CD_Etch,0.0001876162209396,0.4075413703685626,0.0001116382106656,798,649,573,44.07017543859649,54.52631578947369,59.859649122807014,15.78947368421052,moderate_agreement
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_SD3p5,0.0001872140778642,0.1793732969090342,2.9757690115875256e-05,799,794,740,43.99999999999999,44.35087719298245,48.140350877192986,4.1403508771929936,high_agreement
SIN_ET_DC_PIV_Idss_QP1,0.0001871266377596,0.1036019995808601,9.654744846059328e-05,800,902,587,43.92982456140351,36.7719298245614,58.87719298245614,22.10526315789474,moderate_agreement
MEASURE_ET_DC_RF_CF_S22_Mag_L1018,0.0001869833773261,0.044659798964858,-2.3238286577018098e-05,801,1050,1344,43.85964912280702,26.385964912280702,5.754385964912279,38.10526315789474,low_agreement
FIC_ET_FC_lin_4,0.000185933250229,0.1309258807450533,-2.915887917296356e-05,802,853,1363,43.78947368421052,40.21052631578947,4.421052631578948,39.368421052631575,low_agreement
MEASURE_ET_DC_Stress_Vg_max_Ig_after,0.0001845023818625,0.2454221164807677,-4.210786425614122e-05,803,725,1379,43.719298245614034,49.192982456140356,3.298245614035089,45.89473684210527,low_agreement
MEASURE_ET_DC_Stress_Gm_max_after,0.0001844931397387,0.1697521281894296,4.760916071833154e-06,804,806,920,43.64912280701755,43.50877192982456,35.508771929824555,8.140350877192994,high_agreement
THIN_ET_C300_0,0.000184420010645,0.461259079631418,8.519613013523442e-05,805,636,601,43.57894736842105,55.43859649122807,57.89473684210527,14.31578947368422,high_agreement
SIN_ET_DC_RF_Vg_max_Vd,0.0001844027369278,0.3369360633660108,0.0001858135465519,806,676,516,43.50877192982456,52.63157894736843,63.859649122807014,20.350877192982452,moderate_agreement
MEASURE_ET_DC_RF_CF_S21_Ph_L1018,0.0001841436015774,0.321161369793117,6.895011501852344e-05,807,682,637,43.43859649122807,52.21052631578947,55.368421052631575,11.929824561403507,high_agreement
THIN_ET_DC_RF_Gm_m0p2,0.0001840359726175,0.2544710040092468,4.3544332594766535e-05,808,720,694,43.368421052631575,49.543859649122815,51.368421052631575,8.0,high_agreement
FIC_Height_FIC_metal_thickness,0.0001814559258029,0.3922734342049807,2.34120535090504e-05,809,654,780,43.29824561403509,54.17543859649123,45.333333333333336,10.877192982456144,high_agreement
TOPSIN_ThicknessGN_SiN_Thickness,0.0001814377852042,0.2695836413186043,-1.842548344110073e-05,810,711,1323,43.228070175438596,50.175438596491226,7.228070175438594,42.94736842105263,low_agreement
SIN_GATE_ET_R314,0.0001803703943016,0.0555123295634985,-1.912467052017641e-05,811,1015,1326,43.15789473684211,28.84210526315789,7.017543859649122,36.140350877192986,low_agreement
MEASURE_ET_DC_RF_Vbon_max,0.0001801500931627,0.0528004497755318,5.12438040530222e-05,812,1021,670,43.08771929824562,28.421052631578945,53.05263157894737,24.631578947368425,moderate_agreement
MEASURE_ET_DC_SEC_S_Vboff_Id_plus_Ig,0.0001794854906752,0.3841760461218655,2.7431712718006817e-05,813,656,750,43.01754385964912,54.03508771929825,47.43859649122807,11.017543859649123,high_agreement
TOPSIN_ET_DC_RF_Vboff,0.000178522224983,0.0342650907114148,3.058451589289246e-05,814,1087,735,42.94736842105264,23.789473684210527,48.49122807017544,24.70175438596491,moderate_agreement
MEASURE_ET_DC_RF_Min_S21_Mag_L2180,0.0001778124347834,0.1023187293903902,-1.48798579139936e-05,815,908,1298,42.87719298245614,36.35087719298246,8.98245614035088,33.89473684210526,moderate_agreement
THIN_ET_i5021_3,0.0001772446483102,0.5584845661651343,1.6424166461667666e-05,816,616,817,42.80701754385965,56.84210526315789,42.736842105263165,14.105263157894726,high_agreement
FIC_ET_DC_RF_Vt_gs,0.0001766904170208,0.3432843489572406,2.7356742308382036e-05,817,673,754,42.736842105263165,52.84210526315789,47.15789473684211,10.105263157894726,high_agreement
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2,0.0001765216225817,0.2174961799755692,4.0686375929263606e-05,818,758,703,42.666666666666664,46.87719298245614,50.73684210526316,8.070175438596493,high_agreement
MEASURE_ET_RF_Modeling_MAG_25G_After,0.00017625779309,0.433473156299442,2.857423073003573e-05,819,639,745,42.59649122807018,55.2280701754386,47.78947368421053,12.631578947368425,high_agreement
TOPSIN_ET_Gate_res,0.0001760665020245,1.3326091030612588,9.27219108694033e-05,820,549,592,42.52631578947368,61.54385964912281,58.526315789473685,19.01754385964913,moderate_agreement
MEASURE_ET_DC_RF_n_gs,0.0001760128574666,0.1645413001533597,-7.079899452726857e-05,821,810,1397,42.45614035087719,43.228070175438596,2.0350877192982453,41.19298245614035,low_agreement
MEASURE_ET_LT_SEC_ChipStatus,0.0001741861775299,0.1457050843164324,5.9695758701774905e-05,822,831,654,42.385964912280706,41.754385964912274,54.17543859649123,12.42105263157896,high_agreement
MEASURE_ET_DC_Big_Gm_m0p2,0.0001741664162589,0.432896988466382,8.720799930659329e-05,823,641,598,42.315789473684205,55.08771929824561,58.10526315789474,15.789473684210535,moderate_agreement
OHMIC_ET_Probe_Number,0.0001733361564207,0.111465960741043,-6.2370547496831685e-06,824,888,1224,42.24561403508772,37.75438596491229,14.17543859649123,28.07017543859649,moderate_agreement
CATHODE_ET_Probe_Number,0.0001731806337493,0.1094362318981438,-1.4547701517653166e-06,825,892,1158,42.17543859649123,37.473684210526315,18.80701754385965,23.368421052631582,moderate_agreement
THIN_ET_Ran_con_1,0.0001730822028388,0.1487037604674697,-2.367827168449077e-05,826,826,1348,42.10526315789473,42.10526315789473,5.4736842105263195,36.63157894736841,low_agreement
MEASURE_ET_Vk,0.0001729052006463,0.2334517017006874,1.1115851736981374e-05,827,741,855,42.03508771929825,48.07017543859649,40.070175438596486,8.000000000000007,high_agreement
MEASURE_ET_RGAN3,0.0001727473786605,0.2618164152372628,4.840526185375393e-05,828,715,679,41.964912280701746,49.89473684210526,52.421052631578945,10.456140350877199,high_agreement
THIN_ET_DC_RF_Vbin_gs,0.0001726061736655,0.1079164398834109,4.219985581045138e-05,829,895,699,41.89473684210526,37.26315789473684,51.017543859649116,13.754385964912274,high_agreement
MEASURE_ET_DC_SEC_X_Bin_FPSD3p2,0.0001720389772933,0.0914191300980746,-5.133373811448405e-05,830,930,1388,41.824561403508774,34.80701754385965,2.6666666666666616,39.15789473684211,low_agreement
MEASURE_ET_DC_Big_Vdg_max_0p1mA,0.0001715788227161,0.1255640792660415,8.043932149904842e-05,831,859,609,41.754385964912274,39.78947368421053,57.33333333333333,17.5438596491228,moderate_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos_FPSD3p2,0.0001715097188004,0.1114764725789427,8.81904304989023e-06,832,887,872,41.68421052631579,37.824561403508774,38.877192982456144,3.8596491228070136,high_agreement
TFRP_M_Gauge_P_E_Resistors,0.0001708421846374,0.0663768604863435,4.7239443740709765e-05,833,986,683,41.6140350877193,30.877192982456137,52.14035087719297,21.263157894736835,moderate_agreement
MEASURE_ET_RF_Modeling_L_Gs,0.0001702760493687,0.2190438117831945,5.414980149467674e-05,834,755,665,41.54385964912281,47.08771929824561,53.40350877192983,11.85964912280702,high_agreement
GATE1_Thickness1_Triple_E-beam_thickness,0.0001701467067285,0.1532020496670156,4.384982104299606e-05,835,820,692,41.473684210526315,42.52631578947368,51.50877192982456,10.035087719298247,high_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos_SD3p5,0.0001698431522248,0.4094038908369839,2.738356013142762e-05,836,648,753,41.40350877192982,54.59649122807018,47.228070175438596,13.192982456140356,high_agreement
TOPSIN_ET_DC_PIV_Drain_Lag_1,0.0001687785224757,0.1980728430207818,1.2220824165240508e-05,837,780,846,41.333333333333336,45.333333333333336,40.70175438596492,4.631578947368418,high_agreement
MEASURE_ET_sh_GA142_GN,0.0001664806427011,0.1017489894293248,-1.261749487163344e-05,838,909,1281,41.26315789473685,36.280701754385966,10.175438596491226,31.087719298245624,moderate_agreement
MEASURE_ET_RF_Modeling_Cgs_err,0.0001659152655065,0.1061826017685234,-7.722207904432011e-05,839,901,1401,41.19298245614035,36.8421052631579,1.7543859649122862,39.43859649122806,low_agreement
MEASURE_ET_DC_RF_Min_S21_Mag_L1002,0.0001650628932227,0.3586360067129135,-4.523819260930096e-05,840,666,1384,41.12280701754386,53.333333333333336,2.947368421052632,50.385964912280706,low_agreement
THIN_ET_Rcat_cn_2,0.000164660892854,0.2302307337522506,7.752277601894008e-06,841,743,887,41.05263157894738,47.929824561403514,37.824561403508774,10.10526315789474,high_agreement
MEASURE_ET_DC_RF_Vdg_max_0p1,0.0001619411781976,0.094736922183074,2.2898327909193217e-05,842,922,784,40.98245614035088,35.36842105263158,45.05263157894737,9.684210526315788,high_agreement
MEASURE_ET_Rsh_F_AB_2,0.000160290044955,0.0893526007421314,3.162934416180707e-05,843,936,728,40.91228070175439,34.3859649122807,48.98245614035087,14.596491228070171,high_agreement
MEASURE_ET_RF_Modeling_Gm_m0p2_W,0.0001588324129333,0.1507010012865066,2.4595346176845e-05,844,823,771,40.84210526315789,42.315789473684205,45.96491228070175,5.122807017543863,high_agreement
MEASURE_ET_DC_SMALL_n_gd,0.0001579041187717,0.2352111849468201,2.674287260336916e-05,845,740,757,40.771929824561404,48.140350877192986,46.94736842105263,7.368421052631582,high_agreement
MEASURE_ET_RF_Modeling_Gds_err,0.0001572226114085,0.2091922576073557,2.6599034065513672e-05,846,770,758,40.70175438596492,46.035087719298254,46.87719298245614,6.175438596491219,high_agreement
OHMIC_ET_R214,0.0001568932053955,0.0309837003005668,1.0347164070428904e-05,847,1096,861,40.63157894736842,23.15789473684211,39.64912280701755,17.473684210526308,moderate_agreement
TOPSIN_ET_C175pf_0,0.0001567543398711,0.3449387263972312,3.6043143513242447e-06,848,669,929,40.56140350877193,53.12280701754386,34.87719298245614,18.245614035087726,moderate_agreement
MEASURE_ET_DC_SMALL_Vbgd_0p01,0.000156269523432,0.222459003329277,2.2676130408005867e-05,849,749,785,40.49122807017543,47.508771929824555,44.98245614035088,7.017543859649123,high_agreement
MEASURE_ET_DC_SEC_Vboff_1,0.0001561864458963,0.089937130222097,-2.5418236967425516e-05,850,934,1356,40.421052631578945,34.526315789473685,4.912280701754391,35.508771929824555,low_agreement
BRIDGE_METAL_Height2_BRGM_Height2,0.0001557157970577,0.16054422641173,6.135492040223455e-05,851,817,650,40.35087719298246,42.736842105263165,54.45614035087719,14.105263157894733,high_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_SD3p5,0.0001543945282416,0.1002795523963868,-2.9325772389554582e-05,852,913,1364,40.28070175438596,36.0,4.350877192982461,35.9298245614035,low_agreement
MEASURE_ET_DC_RF2_S12ang_26GHz,0.0001541523157951,0.1891753710806369,4.472623015965016e-05,853,785,687,40.21052631578947,44.98245614035088,51.859649122807014,11.649122807017541,high_agreement
MEASURE_ET_Cap2pf,0.0001535095234333,0.3353900015354156,0.000134041742274,854,678,554,40.140350877192986,52.49122807017543,61.192982456140356,21.05263157894737,moderate_agreement
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_FPSD3p2,0.0001533932156671,0.2996334710624069,-1.4532400171460292e-05,855,690,1297,40.070175438596486,51.64912280701755,9.052631578947368,42.59649122807018,low_agreement
MEASURE_ET_DC_SMALL_Vbgd_0p1,0.0001529864476517,0.0553598999977111,5.19082443535851e-05,856,1016,668,40.0,28.771929824561404,53.19298245614035,24.421052631578945,moderate_agreement
EBCR2_CD_2_EBCR_cd_etch,0.000152834242389,0.1105381099041551,-1.4498390787126558e-06,857,890,1157,39.92982456140351,37.6140350877193,18.877192982456137,21.05263157894737,moderate_agreement
MEASURE_ET_Vbkdn_C300pf,0.0001501180588422,0.1282680397853255,1.1888934479678536e-05,858,855,850,39.859649122807014,40.070175438596486,40.421052631578945,0.5614035087719316,high_agreement
TOPSIN_ET_DC_RF_n_gs,0.0001495147732721,0.5501631116494536,-2.3188247866928743e-05,859,618,1343,39.78947368421053,56.70175438596492,5.824561403508777,50.877192982456144,low_agreement
CATHODE_ET_Rsh_cat_c2_OW_ST,0.000149489327285,0.1004689987748861,7.188973704475021e-05,860,912,631,39.719298245614034,36.07017543859649,55.78947368421052,19.719298245614027,moderate_agreement
MEASURE_ET_DC_SMALL_Vdg_max,0.0001480046498103,0.1309512532316148,9.82795502054018e-05,861,852,586,39.64912280701755,40.28070175438596,58.94736842105264,19.29824561403509,moderate_agreement
MEASURE_ET_DC_SMALL_Vg_optt,0.0001473280381014,0.2788953562267124,8.719528486613725e-05,862,706,599,39.578947368421055,50.526315789473685,58.03508771929824,18.456140350877185,moderate_agreement
SIN_ET_DC_RF_Vbin_gd,0.0001469308276718,0.0599885992705822,2.118704307596808e-05,863,1005,792,39.50877192982456,29.543859649122805,44.49122807017544,14.947368421052634,high_agreement
TOPSIN_ET_C450pf_0,0.000146502873617,0.3163957884535193,-2.822897147728154e-05,864,683,1360,39.438596491228076,52.14035087719297,4.6315789473684195,47.508771929824555,low_agreement
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg2,0.0001464993932193,0.2284702998585999,5.065194877600654e-05,865,744,672,39.368421052631575,47.859649122807014,52.91228070175439,13.543859649122815,high_agreement
MEASURE_ET_DC_RF_MAG_35GHz_W,0.000146298611661,0.1390273817814886,3.63816193043015e-05,866,839,714,39.29824561403509,41.19298245614035,49.96491228070175,10.666666666666664,high_agreement
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos_FPSD3p2,0.00014612092916,0.1084439996629953,-1.5337246634655745e-05,867,894,1303,39.2280701754386,37.33333333333333,8.631578947368423,30.596491228070178,moderate_agreement
MEASURE_ET_DC_SEC_S_Vboff_Id,0.000145962491573,0.1726514617912471,-3.936662691974291e-05,868,802,1377,39.1578947368421,43.78947368421052,3.438596491228074,40.350877192982445,low_agreement
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos,0.0001457372532242,0.1691281443927437,-5.737386288127144e-05,869,807,1391,39.08771929824562,43.43859649122807,2.4561403508771895,40.98245614035088,low_agreement
THIN_ET_TFR_AB,0.0001456010907512,0.0926905779633671,-8.794396462061261e-06,870,926,1250,39.017543859649116,35.08771929824561,12.350877192982457,26.666666666666657,moderate_agreement
MEASURE_ET_RF_Modeling_S21_19G_Before,0.000145484723196,0.0169358800631016,2.5765505400404674e-05,871,1163,761,38.94736842105263,18.45614035087719,46.666666666666664,28.210526315789473,moderate_agreement
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_SD3p5,0.0001450009023303,0.0859728513751179,-3.369924273793623e-05,872,947,1371,38.877192982456144,33.614035087719294,3.8596491228070184,35.01754385964912,low_agreement
SIN_Thickness1_RefractiveIndex,0.0001446241964772,0.0991822397336363,-4.2951999211363054e-05,873,916,1380,38.807017543859644,35.78947368421053,3.228070175438591,35.578947368421055,low_agreement
MEASURE_ET_DC_Stress_Id_gm_max_after,0.0001441164553616,0.1424089986830949,-4.533913502797748e-05,874,836,1385,38.73684210526316,41.40350877192982,2.877192982456145,38.52631578947368,low_agreement
MEASURE_ET_DC_Stress_Idss_after,0.0001439390468068,0.1489788051694631,-2.6562222749465515e-06,875,824,1182,38.66666666666667,42.24561403508772,17.122807017543863,25.122807017543856,moderate_agreement
MEASURE_ET_DC_RD_S21dB_18GHz,0.0001438468742441,0.1724983998574316,7.607368383874547e-05,876,803,619,38.59649122807017,43.719298245614034,56.631578947368425,18.035087719298254,moderate_agreement
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1_SD3p5,0.0001436543498714,0.1227842103689909,-2.3474443004320445e-05,877,866,1346,38.526315789473685,39.29824561403509,5.6140350877192935,33.684210526315795,moderate_agreement
METAL1_Height_Metal1_metal_thickness,0.0001434657547745,0.0813261794392019,-5.407910964776997e-05,878,952,1390,38.45614035087719,33.263157894736835,2.5263157894736876,35.92982456140351,low_agreement
TOPSIN_ET_Load_Pull_ID_comp_Last_mA,0.0001427362835424,0.0783401716034859,-1.1193806938483707e-05,879,957,1271,38.3859649122807,32.91228070175438,10.87719298245614,27.508771929824558,moderate_agreement
MEASURE_ET_DC_RF_Ft,0.0001425922165122,0.1239751977846026,1.0791266082979532e-05,880,862,858,38.31578947368421,39.578947368421055,39.859649122807014,1.5438596491228012,high_agreement
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd8,0.0001422380998255,0.2243739962577819,3.9552012109625446e-05,881,746,705,38.24561403508772,47.71929824561404,50.59649122807017,12.350877192982452,high_agreement
THIN_ET_Cap_C300,0.0001414088162908,0.1071360986679792,1.4510346028784315e-06,882,898,959,38.175438596491226,37.05263157894737,32.77192982456141,5.403508771929815,high_agreement
MEASURE_ET_RF_Modeling_Delta_MAG_19G,0.0001408991430869,0.1076585985720157,1.3894930956043216e-05,883,897,832,38.10526315789474,37.122807017543856,41.68421052631579,4.561403508771932,high_agreement
